rollout/ep_len_mean,time/episodes,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/std,time/total_timesteps,train/n_updates,train/learning_rate,train/critic_los,train/MSE_losses,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/RL_loss,train/Beta,train/Main_losses,train/MSE_loss,train/actor_loss,train/loss
77.25,4,0,1922,-114.278884,0.04978706315159798,309,,,,,,,,,,,,,
648.625,8,2,2055,-102.12444175,0.04978706315159798,5189,,,,,,,,,,,,,
714.25,12,4,2056,-98.72875608333332,0.04978706315159798,8571,,,,,,,,,,,,,
651.9375,16,9,1110,-107.045359375,0.04993590712547302,10431,384,0.00073,0.510780930519104,7.161089010536671,10.827557621523738,-1.4514312911778688,0.7615400450304151,-5.276741027832031,0.995,2.298150844871998,7.9059834480285645,-4.827132772654295,2.589712619781494
539.65,20,13,779,-106.5120305,0.04996635019779205,10793,768,0.00073,2.1380703449249268,6.8992158100008965,7.862390975467861,-2.7986648362129927,0.579369637183845,-8.674478530883789,0.989,-2.080724023282528,4.528220176696777,-8.904048636555672,-4.19606876373291
477.0833333333333,24,21,539,-108.27700108333333,0.04997270181775093,11450,1408,0.00073,1.0474222898483276,6.443687330931425,3.1650635600090027,-4.223411779850721,0.37998221768066287,-9.720796585083008,0.979,-3.585992783308029,10.537481307983398,-9.894362539052963,0.5953969955444336
428.5357142857143,28,27,431,-109.15701014285715,0.04996543377637863,11999,1984,0.00073,0.406211256980896,6.064383279532194,2.4427079907618463,-4.682341106235981,0.26766207721084356,-7.655601978302002,0.97,-1.1373616568744183,8.134663581848145,-7.019813604652882,0.23502206802368164
386.0,32,31,390,-109.0479140625,0.04995087906718254,12352,2304,0.00073,2.105219841003418,5.510345555841923,1.4457686617970467,-5.201044097542763,0.22328613023273647,-3.4578051567077637,0.965,0.9255201704800129,6.048604965209961,-4.391963152214885,2.379098415374756
374.0,36,44,300,-110.0253398888889,0.049849703907966614,13464,3456,0.00073,0.35814595222473145,5.230708174407482,1.0924559098202735,-5.054996350780129,0.12076989165507257,2.8775572776794434,0.947,7.596465595066547,4.980599880218506,2.642984826117754,7.5941853523254395
367.8,40,58,249,-109.47651477500001,0.04968273639678955,14712,4672,0.00073,0.5157787799835205,4.721041232347488,0.516261737793684,-3.984823281818535,0.07045141037087888,9.335033416748047,0.928,11.921781986951828,3.7215094566345215,7.540655866265297,12.788594245910645
386.15909090909093,44,85,198,-108.57653886363637,0.049399904906749725,16991,6976,0.00073,0.41354310512542725,4.416933726519346,0.2703351095551625,-1.3896692334674299,0.03662460739724338,10.749252319335938,0.892,15.443508639931679,4.48616886138916,11.503603741526604,14.75091552734375
383.125,48,101,180,-107.1185123125,0.04922890663146973,18390,8384,0.00073,0.24769654870033264,4.325225055217743,0.2774659227579832,-0.931469360832125,0.029942427267087623,13.182798385620117,0.87,16.93601869046688,4.526917457580566,13.173072949051857,17.1212158203125
424.4807692307692,52,143,153,-105.35958942307693,0.04903363063931465,22073,12032,0.00073,0.4066237807273865,3.339732550084591,0.320975317270495,-1.0135163797531277,0.023505731543991715,11.763467788696289,0.813,14.15086081624031,3.7779436111450195,11.43565821647644,14.834936141967773
463.85714285714283,56,188,137,-99.84782612499998,0.048859551548957825,25976,15936,0.00073,0.12131256610155106,2.9890963193029165,0.2879531019134447,0.708212101017125,0.019259038264863193,6.830885887145996,0.752,10.761024832725525,2.5756726264953613,8.513224445283413,8.767791748046875
499.93333333333334,60,234,127,-96.93766226666665,0.04879835247993469,29996,19968,0.00073,1.0903146266937256,2.905395358800888,0.23001146281603724,-1.2989528373582289,0.014661917390185408,5.454469203948975,0.689,8.463620238006115,2.3695833683013916,6.461802765727043,7.0871124267578125
505.46875,64,261,123,-91.43867506250001,0.04868664965033531,32350,22336,0.00073,0.2985219359397888,2.676949167624116,0.1940650036558509,0.28367681382223964,0.013242295710369945,6.1807966232299805,0.652,7.623649753630161,2.9368042945861816,5.878278858959675,8.095593452453613
509.4117647058824,68,288,120,-88.58598669117649,0.04864339902997017,34640,24640,0.00073,0.2412315160036087,2.8506901804357767,0.2571158034261316,1.6606156388297677,0.01366599471657537,5.1555376052856445,0.616,7.21252566576004,2.4944052696228027,5.456500541418791,6.69209098815918
560.4722222222222,72,353,114,-77.26183375,0.04878817871212959,40354,30336,0.00073,0.8349339962005615,2.621845055371523,0.6485744398087263,-0.49864047672599554,0.010264947472023778,1.4032330513000488,0.527,2.7004955373704433,2.1225950717926025,1.3187831649556756,2.5218405723571777
552.578947368421,76,373,112,-76.4698172236842,0.04879103973507881,41996,32000,0.00073,0.15229877829551697,2.43789791315794,0.6468732783105224,-1.2402580012567341,0.010813473345478997,0.6479843854904175,0.501,2.621476074680686,2.452941656112671,1.400089246686548,1.8769081830978394
591.325,80,433,109,-63.327505724999995,0.0487392358481884,47306,37312,0.00073,0.2094331830739975,2.5930767860263586,0.41348459478467703,-0.13951845047995448,0.011263193606282584,0.09330564737319946,0.418,1.285253579262644,2.890566825866699,0.20134746260009706,1.3015625476837158
599.5952380952381,84,468,107,-55.132210845238085,0.04847828671336174,50366,40320,0.00073,0.3548138737678528,2.2164027765393257,0.3147652195766568,0.9715490742819384,0.00987200767849572,-2.5280981063842773,0.371,-0.6610024534165859,2.135207414627075,-1.483287863433361,-1.735936164855957
619.1590909090909,88,516,105,-43.82218519318182,0.04844184219837189,54486,44480,0.00073,0.14205580949783325,2.246582217514515,0.30585802998393774,0.07105606980621815,0.010125606888323091,-3.96470046043396,0.306,-3.248408492654562,2.2793445587158203,-3.9358626417815685,-3.267220973968506
615.7173913043479,92,541,104,-40.10424517391304,0.04835197702050209,56646,46656,0.00073,0.5265527963638306,2.5769128669053316,0.4503574625123292,-0.19226812850683928,0.009956043097190559,-4.165553569793701,0.272,-4.100888188928366,3.667175531387329,-4.801808517426252,-3.168081760406494
614.8958333333334,96,568,103,-34.54773364583333,0.048284873366355896,59030,49024,0.00073,0.3388581871986389,2.304405117407441,0.6413931209826842,-0.2089974577538669,0.009699084213934839,-4.842111587524414,0.235,-4.659289579838514,2.0925605297088623,-5.2008247673511505,-4.350359916687012
602.37,100,582,103,-34.41858486,0.04824063554406166,60237,50240,0.00073,0.0890493392944336,2.297325359657407,0.34560328477527946,1.2675562447402626,0.009299400800955482,-7.446076393127441,0.216,-5.525196015834808,1.7413442134857178,-6.0214183032512665,-7.069945812225342
632.67,104,620,102,-20.36334728,0.04834140092134476,63576,53568,0.00073,0.16166333854198456,2.411321993917227,0.3915356027428061,-1.6086336919106543,0.009080653064302169,-6.27284049987793,0.164,-6.283245585858822,2.4352264404296875,-6.678702436387539,-5.873463153839111
597.56,108,636,102,-17.04313021,0.0483817383646965,64945,54912,0.00073,0.3128940463066101,2.4710139259696007,0.3952832865761593,-0.5265428265556693,0.008891963138012215,-5.9309868812561035,0.143,-6.3246326968073845,1.8746075630187988,-6.677987709641457,-5.6629180908203125
591.66,112,668,101,-6.788619609999996,0.04851776361465454,67737,57728,0.00073,0.39406678080558777,2.358167229220271,0.4518346048425883,-1.2918976661749184,0.008957791025750339,-7.762787342071533,0.099,-7.518781423568726,1.9488605260849,-7.752239935100079,-7.569849967956543
593.72,116,692,100,2.4130773200000046,0.04859883710741997,69803,59776,0.00073,0.1658012568950653,2.3319780323654413,0.48401068872772157,0.31460897391662,0.009024707600474358,-8.755608558654785,0.067,-8.269545063376427,1.8301725387573242,-8.42578761279583,-8.632987022399902
618.17,120,725,100,10.68884696,0.04863930493593216,72610,62592,0.00073,0.33967888355255127,2.4566511288285255,0.8683998286724091,0.4129236042499542,0.008991419439553283,-9.164999008178711,0.023,-8.080399945378304,1.827046275138855,-8.136902943253517,-9.122977256774902
626.68,124,742,99,14.546797360000003,0.04853028059005737,74118,64128,0.00073,0.5631746053695679,2.6771622970700264,0.4830897804349661,0.14131899550557137,0.008206721147871576,-8.264607429504395,0,-7.950061395764351,2.2055089473724365,-7.950061395764351,-8.264607429504395
632.0,128,754,99,17.330873060000002,0.048441022634506226,75199,65152,0.00073,0.3800349831581116,2.7794571947306395,0.48590879514813423,0.039900236297398806,0.008286564421723597,-7.6215057373046875,0,-7.993038013577461,2.224018096923828,-7.993038013577461,-7.6215057373046875
665.13,132,797,98,30.92752841,0.048283651471138,78865,68864,0.00073,0.11056118458509445,2.7195646706968546,0.35644225450232625,0.07310879440046847,0.007784935303789098,-9.469343185424805,0,-8.07249365746975,2.9288220405578613,-8.07249365746975,-9.469343185424805
679.5,136,826,98,40.980256710000006,0.048169415444135666,81414,71424,0.00073,0.19752398133277893,2.666034849360585,0.382410092279315,-0.3592945784330368,0.0076727566120098345,-9.299825668334961,0,-8.361244812607765,3.752347230911255,-8.361244812607765,-9.299825668334961
688.84,140,851,98,49.09639632,0.04807833954691887,83596,73600,0.00073,0.5498583316802979,2.5428579822182655,0.46834843838587403,-0.1282345987856388,0.007849633897421882,-9.464864730834961,0,-8.44861451536417,2.920262336730957,-8.44861451536417,-9.464864730834961
692.56,144,881,97,60.046743379999995,0.04819439351558685,86247,76224,0.00073,0.3806799650192261,2.5636550076305866,0.48263663006946445,-0.5572602293686941,0.007954422835609876,-8.076276779174805,0,-8.18149422109127,2.156269073486328,-8.18149422109127,-8.076276779174805
707.52,148,914,97,72.45743629,0.0480821430683136,89142,79104,0.00073,0.6683902740478516,2.760686768218875,0.484240421326831,0.42771355994045734,0.008061076237936504,-9.586551666259766,0,-8.493753299117088,2.602695941925049,-8.493753299117088,-9.586551666259766
704.07,152,952,97,88.55459984000001,0.048143189400434494,92480,82432,0.00073,0.285603791475296,2.6102568693459034,0.33519362553488463,0.20401285530533642,0.008144129897118546,-8.40221118927002,0,-9.315760239958763,1.864997386932373,-9.315760239958763,-8.40221118927002
701.96,156,994,96,98.47765817,0.04815506562590599,96172,86144,0.00073,1.1754156351089478,2.5426974203437567,0.3761345417005941,0.1371696958085522,0.007834714284399524,-9.889491081237793,0,-9.373486913740635,2.9793343544006348,-9.373486913740635,-9.889491081237793
675.35,160,1009,96,101.34235248,0.048075783997774124,97531,87488,0.00073,0.18688151240348816,2.505109891295433,0.6464893124066293,-0.10513556422665715,0.008041815337492153,-9.924914360046387,0,-9.264435581862926,2.5149998664855957,-9.264435581862926,-9.924914360046387
672.77,164,1034,96,107.48929892,0.04803293198347092,99627,89600,0.00073,0.31850922107696533,2.5948052611202,0.6000474091852084,0.46019164845347404,0.008418200392043218,-8.902588844299316,0,-9.367758572101593,2.669961929321289,-9.367758572101593,-8.902588844299316
674.65,168,1062,96,117.56896126,0.04802726209163666,102105,92096,0.00073,0.35575515031814575,2.636554917320609,0.7066530734300613,-0.291434564627707,0.008480321659590118,-10.304298400878906,0,-9.521342396736145,3.247514486312866,-9.521342396736145,-10.304298400878906
645.76,172,1094,95,122.18009056000001,0.047919608652591705,104930,94912,0.00073,0.12148357927799225,2.5554615184664726,0.5260062525048852,-0.3898666985332966,0.008270988473668694,-9.638431549072266,0,-9.880710281431675,3.1939754486083984,-9.880710281431675,-9.638431549072266
661.81,176,1131,95,137.32983305,0.04767977446317673,108177,98176,0.00073,0.3555975556373596,2.5390516202896833,0.4739110964583233,0.2363917933544144,0.007700403933995403,-10.565681457519531,0,-10.242701455950737,1.3917165994644165,-10.242701455950737,-10.565681457519531
639.24,180,1166,95,142.63206179999997,0.04748920723795891,111230,101184,0.00073,0.5533514022827148,2.478194735944271,0.4381661150837317,0.993510524276644,0.007676822729990818,-10.930692672729492,0,-10.82541711628437,3.2039785385131836,-10.82541711628437,-10.930692672729492
639.44,184,1201,95,151.00237634999996,0.0472697950899601,114310,104320,0.00073,0.2924432158470154,2.4742756448686123,0.3475217550294474,0.6258212103275582,0.007274410592799541,-11.603776931762695,0,-11.254117980599403,2.8082776069641113,-11.254117980599403,-11.603776931762695
625.03,188,1231,94,152.07749853,0.047203049063682556,116989,106944,0.00073,0.2621774673461914,2.468683894723654,0.4364728631917387,-0.3762680976651609,0.007467046692909207,-11.356958389282227,0,-11.5515928119421,2.4564125537872314,-11.5515928119421,-11.356958389282227
623.4,192,1255,94,155.01701770999998,0.04722725600004196,118986,108992,0.00073,0.31282806396484375,2.5011664777994156,0.4500234972219914,0.42628027428872883,0.007821388302545529,-10.203902244567871,0,-11.438126295804977,5.582400321960449,-11.438126295804977,-10.203902244567871
631.15,196,1291,94,163.99938976,0.047141510993242264,122145,112128,0.00073,0.1948891282081604,2.632300738245249,0.34293537167832255,0.7239592159166932,0.007986497279489413,-12.603713989257812,0,-11.756219387054443,3.1888511180877686,-11.756219387054443,-12.603713989257812
646.76,200,1322,94,175.37095672000004,0.04700363799929619,124913,114880,0.00073,1.5372288227081299,2.4990051221102476,0.5526297752512619,-0.4787939190864563,0.008462947720545344,-13.720989227294922,0,-12.04039067029953,3.102760076522827,-12.04039067029953,-13.720989227294922
643.74,204,1357,94,178.63520053,0.04687605798244476,127950,117952,0.00073,0.12047190964221954,2.6138751786202192,0.35312847583554685,0.7826196610694751,0.007713689388765488,-11.185128211975098,0,-12.193968921899796,4.462422847747803,-12.193968921899796,-11.185128211975098
660.79,208,1392,94,191.64197583,0.0467703752219677,131024,121024,0.00073,0.19388946890830994,2.675069885328412,0.4214134805370122,0.23673336778301746,0.007428176533721853,-11.391521453857422,0,-12.446234479546547,2.23974609375,-12.446234479546547,-11.391521453857422
663.64,212,1428,93,197.77206323,0.046596311032772064,134101,124096,0.00073,0.1938820779323578,2.7488015051931143,0.3773411869769916,-0.6405124999582767,0.007223840839287732,-12.081859588623047,0,-12.62926934659481,3.300412654876709,-12.62926934659481,-12.081859588623047
672.83,216,1461,93,206.61767554000002,0.04638923704624176,137086,127040,0.00073,0.220535546541214,2.785948036238551,0.5480639453744516,-1.490173399914056,0.007177731946285348,-12.643012046813965,0,-12.89674885571003,2.3411598205566406,-12.89674885571003,-12.643012046813965
675.64,220,1497,93,215.28492301999998,0.046239059418439865,140174,130176,0.00073,1.7058191299438477,2.7086966559290886,0.44445308682043105,0.13708083448000252,0.006993003997195046,-12.849401473999023,0,-13.153412953019142,2.546764373779297,-13.153412953019142,-12.849401473999023
691.24,224,1532,93,228.89517734,0.046156272292137146,143242,133248,0.00073,0.25283780694007874,2.8156885132193565,0.5200607134029269,0.9852485123556107,0.007449457691109274,-12.857820510864258,0,-13.275729417800903,3.1807193756103516,-13.275729417800903,-12.857820510864258
708.04,228,1563,93,240.88000236,0.04600222781300545,146003,136000,0.00073,0.30617502331733704,2.6976937633007765,0.35796052345540375,0.5330098289996386,0.006840782516519539,-13.699247360229492,0,-13.502417117357254,2.419266700744629,-13.502417117357254,-13.699247360229492
690.66,232,1585,93,236.952463,0.045869313180446625,147931,137920,0.00073,0.19931066036224365,2.6187105271965265,0.4626452495576814,-0.04042052128352225,0.007093381078448147,-13.409528732299805,0,-13.309567734599113,2.0640430450439453,-13.309567734599113,-13.409528732299805
696.05,236,1620,93,244.37123936999996,0.045581262558698654,151019,140992,0.00073,0.36325758695602417,2.496943350881338,0.4645454081473872,0.5403241883032024,0.007517103687860072,-13.847808837890625,0,-13.281010627746582,2.073364734649658,-13.281010627746582,-13.847808837890625
702.22,240,1653,93,250.51370809999997,0.045380741357803345,153818,143808,0.00073,0.34145206212997437,2.608743714168668,0.5016094323946163,-0.06017576134763658,0.007072503256495111,-13.20824909210205,0,-13.197513774037361,3.3605804443359375,-13.197513774037361,-13.20824909210205
706.66,244,1688,92,256.35365821,0.045170582830905914,156913,146880,0.00073,0.10166221857070923,2.595613980665803,0.50097647117218,0.03896778402850032,0.007422806142130867,-14.855274200439453,0,-13.602946937084198,3.1818971633911133,-13.602946937084198,-14.855274200439453
704.05,248,1718,92,257.13684412,0.04502507671713829,159547,149504,0.00073,1.612788200378418,2.7431538589298725,0.5910789059707895,0.4429574944078922,0.007445618663041387,-13.674362182617188,0,-13.659669309854507,2.547332763671875,-13.659669309854507,-13.674362182617188
693.24,252,1744,92,251.01920283000004,0.04507185146212578,161804,151808,0.00073,0.13276593387126923,2.9432276133447886,0.41259824438020587,-0.4861787671688944,0.0074866499489871785,-12.792515754699707,0,-13.467968851327896,2.1009795665740967,-13.467968851327896,-12.792515754699707
686.03,256,1778,92,252.98927930999997,0.04494994133710861,164775,154752,0.00073,0.4523635506629944,2.5551740620285273,0.48560396884568036,0.35873903380706906,0.007562374914414249,-12.907557487487793,0,-13.524103969335556,2.0874178409576416,-13.524103969335556,-12.907557487487793
704.36,260,1814,92,265.19082732000004,0.04483935609459877,167967,157952,0.00073,0.150925874710083,2.399785030633211,0.48239174275659025,-0.2637868276797235,0.0073867576429620385,-13.2684326171875,0,-13.713334009051323,2.21335506439209,-13.713334009051323,-13.2684326171875
707.91,264,1842,92,268.00955206,0.04470931366086006,170418,160384,0.00073,1.6352651119232178,2.6175199262797832,0.4461115429876372,0.6665890177246183,0.007131613834644668,-14.348581314086914,0,-13.6160838752985,3.2170705795288086,-13.6160838752985,-14.348581314086914
712.3,268,1875,92,270.21688177,0.04460335895419121,173335,163328,0.00073,0.09208663552999496,2.524649104103446,0.5464891965966672,-0.2754543232731521,0.007028692867606878,-13.217440605163574,0,-14.058332726359367,2.6030020713806152,-14.058332726359367,-13.217440605163574
714.82,272,1910,92,273.74054019,0.04450266808271408,176412,166400,0.00073,0.3116890788078308,2.731276035308838,0.4451364300912246,0.19994937861338258,0.006820755508670118,-13.822120666503906,0,-14.032147899270058,2.4331042766571045,-14.032147899270058,-13.822120666503906
713.09,276,1945,92,273.82027694,0.044300276786088943,179486,169472,0.00073,0.25141003727912903,2.654431601986289,0.41459509648848325,0.5418493314646184,0.006743099671439268,-13.576927185058594,0,-14.366307944059372,3.778139114379883,-14.366307944059372,-13.576927185058594
712.74,280,1980,92,273.79368838,0.04409533366560936,182504,172480,0.00073,1.583706259727478,2.501432118937373,0.3571992521174252,-0.5027203501667827,0.007095155036950018,-15.091253280639648,0,-14.32510632276535,2.8569908142089844,-14.32510632276535,-15.091253280639648
712.14,284,2014,92,273.84186631999995,0.04398356378078461,185524,175488,0.00073,0.15803825855255127,2.723334712907672,0.38486556778661907,0.1795635987073183,0.0072372926224488765,-13.878451347351074,0,-14.345815509557724,2.00705623626709,-14.345815509557724,-13.878451347351074
715.26,288,2048,92,276.60248056,0.04403126612305641,188515,178496,0.00073,0.2961278557777405,2.6693578232079744,0.44803640816826373,0.05144934798590839,0.007292010930541437,-13.784171104431152,0,-14.31472261250019,2.3338704109191895,-14.31472261250019,-13.784171104431152
725.1,292,2083,91,284.7017357799999,0.043855879455804825,191496,181504,0.00073,0.18698172271251678,2.886265592649579,0.4832627282012254,0.337656490271911,0.0067386088412604295,-15.951875686645508,0,-14.743913412094116,1.7845274209976196,-14.743913412094116,-15.951875686645508
720.5,296,2113,91,282.27159099999994,0.04372120276093483,194195,184192,0.00073,0.23686203360557556,2.7835773658007383,0.6107134645571932,0.6823856304399669,0.00692382306442596,-13.775933265686035,0,-14.966079860925674,2.3791613578796387,-14.966079860925674,-13.775933265686035
720.98,300,2146,91,283.141681,0.04361971095204353,197011,187008,0.00073,0.1762382984161377,2.6819646023213863,0.5073268482228741,0.6923980901483446,0.007072817556036171,-14.681437492370605,0,-14.672749668359756,3.220290184020996,-14.672749668359756,-14.681437492370605
719.51,304,2178,91,281.5853865900001,0.04346799477934837,199901,189888,0.00073,1.8438684940338135,2.596532564610243,0.6805778666166589,-0.8999746107729152,0.006890454234962817,-13.570155143737793,0,-14.964740842580795,1.9652018547058105,-14.964740842580795,-13.570155143737793
715.21,308,2208,91,277.70233834000004,0.043425898998975754,202545,192512,0.00073,0.07519702613353729,2.6564422510564327,0.3909142700722441,-0.031453081872314215,0.007054984373098705,-14.636334419250488,0,-14.854543298482895,4.236395835876465,-14.854543298482895,-14.636334419250488
713.91,312,2242,91,277.73592075,0.04321601986885071,205492,195456,0.00073,0.20308497548103333,2.7309714909642935,0.42476159473881125,-0.1367514575831592,0.0074280395929235965,-15.81271743774414,0,-14.937148749828339,2.2814815044403076,-14.937148749828339,-15.81271743774414
714.02,316,2276,91,277.76678910000004,0.043028876185417175,208488,198464,0.00073,0.10913597047328949,2.6511593125760555,0.49367196951061487,0.3484852318651974,0.00669655066303676,-15.566041946411133,0,-15.106173485517502,1.6129999160766602,-15.106173485517502,-15.566041946411133
712.79,320,2310,91,277.76468693,0.04283542558550835,211453,201408,0.00073,0.12967051565647125,2.48382949270308,0.4307975536212325,0.13288304884918034,0.006945856257516425,-13.575080871582031,0,-15.143277406692505,3.279928684234619,-15.143277406692505,-13.575080871582031
711.79,324,2344,91,277.80120747,0.04275042191147804,214421,204416,0.00073,0.14363141357898712,2.3573709335178137,0.4608024002518505,-0.32170396111905575,0.006854072329588234,-14.016702651977539,0,-15.15919716656208,1.5461831092834473,-15.15919716656208,-14.016702651977539
714.39,328,2378,91,280.40380558,0.042701881378889084,217442,207424,0.00073,1.4806126356124878,2.510231416672468,0.4464192111045122,0.40400607348419726,0.007167766641941853,-15.222599983215332,0,-15.296031400561333,1.8349461555480957,-15.296031400561333,-15.222599983215332
725.28,332,2413,91,287.85304236,0.042673274874687195,220459,210432,0.00073,0.03387019783258438,2.713880304247141,0.4203506513731554,-0.4697752231732011,0.0067296152919880114,-16.09016990661621,0,-15.36515560746193,1.5941087007522583,-15.36515560746193,-16.09016990661621
717.71,336,2440,91,282.84809222,0.042571332305669785,222790,212800,0.00073,3.1191394329071045,2.5489443708211184,0.5692898845300078,0.29346818081103265,0.006786245881812647,-13.816844940185547,0,-15.375188454985619,1.4408457279205322,-15.375188454985619,-13.816844940185547
718.7,340,2473,91,283.9572584499999,0.042511940002441406,225688,215680,0.00073,0.22929520905017853,2.4190316908061504,0.5253983152797446,0.05817025899887085,0.007009235647274181,-14.994150161743164,0,-15.194158986210823,2.284071207046509,-15.194158986210823,-14.994150161743164
717.92,344,2508,91,283.98879866,0.0424141027033329,228705,218688,0.00073,1.720644474029541,2.632217649370432,0.5161881254171021,-0.23364032804965973,0.007048528736049775,-15.897821426391602,0,-15.454449191689491,1.657824993133545,-15.454449191689491,-15.897821426391602
720.84,348,2542,91,287.2455923,0.04221910610795021,231631,221632,0.00073,0.341179758310318,2.537244288250804,0.47057395055890083,-0.5802543731406331,0.007088074926286936,-15.818656921386719,0,-15.483312517404556,2.949596881866455,-15.483312517404556,-15.818656921386719
727.78,352,2577,91,293.44230824,0.042187709361314774,234582,224576,0.00073,0.1076255813241005,2.5492692086845636,0.44287674489896744,-0.6377381826750934,0.006961288163438439,-16.227331161499023,0,-15.612436309456825,2.0688748359680176,-15.612436309456825,-16.227331161499023
725.0,356,2609,90,293.16361223999996,0.04209392890334129,237275,227264,0.00073,0.15927845239639282,2.6715114135295153,0.6653143224539235,-0.4062034022063017,0.006973544783249963,-14.942686080932617,0,-15.8104936927557,1.8471741676330566,-15.8104936927557,-14.942686080932617
723.0,360,2644,90,293.12873905000004,0.04205305129289627,240267,230272,0.00073,0.21556273102760315,2.7296012490987778,0.825697293272242,0.3239035764709115,0.006965057888010051,-15.712038040161133,0,-15.715463310480118,1.8889756202697754,-15.715463310480118,-15.712038040161133
727.64,364,2677,90,297.34665464,0.04197921231389046,243182,233152,0.00073,0.27205467224121094,2.4216518327593803,0.42228061851346865,0.9704298884607852,0.006763312063412741,-16.62391471862793,0,-15.65599575638771,2.256810188293457,-15.65599575638771,-16.62391471862793
727.44,368,2710,90,299.63424625000005,0.04195299744606018,246079,236032,0.00073,0.11658741533756256,2.4587618596851826,0.6458712278981693,0.03272547270171344,0.006831058068200946,-15.400601387023926,0,-15.995932668447495,1.6737990379333496,-15.995932668447495,-15.400601387023926
