rollout/ep_rew_mean,time/time_elapsed,time/episodes,time/fps,rollout/ep_len_mean,time/total_timesteps,train/MSE_loss,train/MSE_losses,train/critic_los,train/critic_loss,train/Beta,train/Main_losses,train/RL_loss,train/ent_coef,train/actor_loss,train/n_updates,train/loss,train/learning_rate,train/ent_coef_loss
465.21,1471,348,89,465.21,132242,0.9872268438339233,0.9872268438339233,0.015346542000770569,0.015346542000770569,0,-97.2536849975586,-97.2536849975586,0.003285778686404228,-97.2536849975586,132141,-97.2536849975586,0.001,-0.9662490487098694
462.79,1490,352,89,462.79,134000,1.2024626731872559,1.2024626731872559,0.059371739625930786,0.059371739625930786,0,-96.54859924316406,-96.54859924316406,0.005005080718547106,-96.54859924316406,133899,-96.54859924316406,0.001,-0.3402320444583893
462.79,1512,356,89,462.79,136000,1.2211503982543945,1.2211503982543945,0.042080141603946686,0.042080141603946686,0,-96.81189727783203,-96.81189727783203,0.0038956638891249895,-96.81189727783203,135899,-96.81189727783203,0.001,0.7413049936294556
462.79,1535,360,89,462.79,138000,1.2626981735229492,1.2626981735229492,0.04181009903550148,0.04181009903550148,0,-96.14601135253906,-96.14601135253906,0.003344782395288348,-96.14601135253906,137899,-96.14601135253906,0.001,0.3519563376903534
462.79,1557,364,89,462.79,140000,1.3391265869140625,1.3391265869140625,0.022736115381121635,0.022736115381121635,0,-98.35417175292969,-98.35417175292969,0.009683776646852493,-98.35417175292969,139899,-98.35417175292969,0.001,-1.606278896331787
462.79,1580,368,89,462.79,142000,1.2656190395355225,1.2656190395355225,0.04370923712849617,0.04370923712849617,0,-95.24171447753906,-95.24171447753906,0.003123460803180933,-95.24171447753906,141899,-95.24171447753906,0.001,-0.46127578616142273
462.79,1602,372,89,462.79,144000,1.3171026706695557,1.3171026706695557,0.04558079317212105,0.04558079317212105,0,-98.26458740234375,-98.26458740234375,0.003919953480362892,-98.26458740234375,143899,-98.26458740234375,0.001,-1.2273430824279785
462.79,1624,376,89,462.79,146000,1.2051666975021362,1.2051666975021362,0.032176047563552856,0.032176047563552856,0,-96.29828643798828,-96.29828643798828,0.0025296704843640327,-96.29828643798828,145899,-96.29828643798828,0.001,0.12057528644800186
462.79,1646,380,89,462.79,148000,1.3896454572677612,1.3896454572677612,0.03301514685153961,0.03301514685153961,0,-98.2112045288086,-98.2112045288086,0.00983959436416626,-98.2112045288086,147899,-98.2112045288086,0.001,0.24642568826675415
462.79,1669,384,89,462.79,150000,1.3065977096557617,1.3065977096557617,0.02343263104557991,0.02343263104557991,0,-99.05325317382812,-99.05325317382812,0.004817568697035313,-99.05325317382812,149899,-99.05325317382812,0.001,-0.6758607625961304
462.79,1691,388,89,462.79,152000,1.0565814971923828,1.0565814971923828,0.06545515358448029,0.06545515358448029,0,-98.13727569580078,-98.13727569580078,0.0036626437213271856,-98.13727569580078,151899,-98.13727569580078,0.001,0.2908933162689209
462.79,1713,392,89,462.79,154000,1.5821523666381836,1.5821523666381836,0.056366804987192154,0.056366804987192154,0,-98.83424377441406,-98.83424377441406,0.0027843457646667957,-98.83424377441406,153899,-98.83424377441406,0.001,2.1133270263671875
462.79,1735,396,89,462.79,156000,1.347700595855713,1.347700595855713,0.013481177389621735,0.013481177389621735,0,-100.878662109375,-100.878662109375,0.00601307163015008,-100.878662109375,155899,-100.878662109375,0.001,-1.136791467666626
448.8,1742,400,89,448.8,156601,1.6500543355941772,1.6500543355941772,0.04066576436161995,0.04066576436161995,0,-99.703369140625,-99.703369140625,0.005840813275426626,-99.703369140625,156500,-99.703369140625,0.001,2.4780936241149902
448.68,1759,404,89,448.68,158134,1.659179925918579,1.659179925918579,0.024135388433933258,0.024135388433933258,0,-98.76351928710938,-98.76351928710938,0.0069617475382983685,-98.76351928710938,158033,-98.76351928710938,0.001,1.1906460523605347
467.84,1781,408,89,467.84,160134,1.483475923538208,1.483475923538208,0.08522091805934906,0.08522091805934906,0,-100.7193603515625,-100.7193603515625,0.011452761478722095,-100.7193603515625,160033,-100.7193603515625,0.001,-0.5017350912094116
469.55,1796,412,89,469.55,161497,1.1764659881591797,1.1764659881591797,0.021533887833356857,0.021533887833356857,0,-100.9433364868164,-100.9433364868164,0.0042202770709991455,-100.9433364868164,161396,-100.9433364868164,0.001,-1.2028604745864868
470.24,1816,416,89,470.24,163266,1.3126795291900635,1.3126795291900635,0.3200187683105469,0.3200187683105469,0,-99.91785430908203,-99.91785430908203,0.005322692450135946,-99.91785430908203,163165,-99.91785430908203,0.001,-1.9865871667861938
470.24,1838,420,89,470.24,165266,1.3814799785614014,1.3814799785614014,0.05100362002849579,0.05100362002849579,0,-98.83204650878906,-98.83204650878906,0.002998416544869542,-98.83204650878906,165165,-98.83204650878906,0.001,0.9229844808578491
470.24,1861,424,89,470.24,167266,1.3545658588409424,1.3545658588409424,0.01616060733795166,0.01616060733795166,0,-98.98020935058594,-98.98020935058594,0.004691410809755325,-98.98020935058594,167165,-98.98020935058594,0.001,-0.525303065776825
470.24,1883,428,89,470.24,169266,1.2883806228637695,1.2883806228637695,0.1845169961452484,0.1845169961452484,0,-100.38259887695312,-100.38259887695312,0.003962226677685976,-100.38259887695312,169165,-100.38259887695312,0.001,0.10859736800193787
470.24,1905,432,89,470.24,171266,1.3968336582183838,1.3968336582183838,0.016305681318044662,0.016305681318044662,0,-99.73006439208984,-99.73006439208984,0.0041947090066969395,-99.73006439208984,171165,-99.73006439208984,0.001,0.26609498262405396
470.24,1928,436,89,470.24,173266,1.5112502574920654,1.5112502574920654,0.247280091047287,0.247280091047287,0,-99.88345336914062,-99.88345336914062,0.004911401309072971,-99.88345336914062,173165,-99.88345336914062,0.001,0.26417434215545654
470.24,1950,440,89,470.24,175266,1.40913987159729,1.40913987159729,0.03254086524248123,0.03254086524248123,0,-99.58323669433594,-99.58323669433594,0.004390134941786528,-99.58323669433594,175165,-99.58323669433594,0.001,-0.3165980875492096
470.24,1972,444,89,470.24,177266,1.3270788192749023,1.3270788192749023,0.024378076195716858,0.024378076195716858,0,-99.08599853515625,-99.08599853515625,0.008353304117918015,-99.08599853515625,177165,-99.08599853515625,0.001,-0.07828441262245178
470.24,1994,448,89,470.24,179266,1.134117841720581,1.134117841720581,0.12663838267326355,0.12663838267326355,0,-100.67455291748047,-100.67455291748047,0.00403256993740797,-100.67455291748047,179165,-100.67455291748047,0.001,0.22716546058654785
472.66,2017,452,89,472.66,181266,1.1921292543411255,1.1921292543411255,0.09294608980417252,0.09294608980417252,0,-99.32096862792969,-99.32096862792969,0.005539017729461193,-99.32096862792969,181165,-99.32096862792969,0.001,-0.247015580534935
472.66,2039,456,89,472.66,183266,1.3151012659072876,1.3151012659072876,0.01483246311545372,0.01483246311545372,0,-99.35557556152344,-99.35557556152344,0.004798907786607742,-99.35557556152344,183165,-99.35557556152344,0.001,-0.35426297783851624
472.66,2061,460,89,472.66,185266,1.6256085634231567,1.6256085634231567,0.08781358599662781,0.08781358599662781,0,-98.74518585205078,-98.74518585205078,0.020586185157299042,-98.74518585205078,185165,-98.74518585205078,0.001,1.58882737159729
472.66,2083,464,89,472.66,187266,1.4365015029907227,1.4365015029907227,0.05330648645758629,0.05330648645758629,0,-100.32429504394531,-100.32429504394531,0.020343519747257233,-100.32429504394531,187165,-100.32429504394531,0.001,-0.8697942495346069
472.66,2106,468,89,472.66,189266,1.6531190872192383,1.6531190872192383,0.43206948041915894,0.43206948041915894,0,-100.64891052246094,-100.64891052246094,0.013905130326747894,-100.64891052246094,189165,-100.64891052246094,0.001,-0.026588737964630127
472.66,2128,472,89,472.66,191266,1.6265575885772705,1.6265575885772705,0.12780950963497162,0.12780950963497162,0,-101.09488677978516,-101.09488677978516,0.020337434485554695,-101.09488677978516,191165,-101.09488677978516,0.001,0.012933328747749329
472.66,2150,476,89,472.66,193266,1.54667067527771,1.54667067527771,0.02837597206234932,0.02837597206234932,0,-101.90802764892578,-101.90802764892578,0.013342076912522316,-101.90802764892578,193165,-101.90802764892578,0.001,0.6501173973083496
472.66,2173,480,89,472.66,195266,1.6017873287200928,1.6017873287200928,0.01573134958744049,0.01573134958744049,0,-103.05899810791016,-103.05899810791016,0.016067631542682648,-103.05899810791016,195165,-103.05899810791016,0.001,-1.2177400588989258
472.66,2195,484,89,472.66,197266,1.4494059085845947,1.4494059085845947,0.07158249616622925,0.07158249616622925,0,-101.90814208984375,-101.90814208984375,0.01996241696178913,-101.90814208984375,197165,-101.90814208984375,0.001,-0.09083674848079681
472.66,2218,488,89,472.66,199266,1.7658159732818604,1.7658159732818604,0.04701754450798035,0.04701754450798035,0,-102.71369934082031,-102.71369934082031,0.014426079578697681,-102.71369934082031,199165,-102.71369934082031,0.001,0.9573655128479004
472.66,2240,492,89,472.66,201266,1.3578941822052002,1.3578941822052002,0.05072634667158127,0.05072634667158127,0,-103.31983184814453,-103.31983184814453,0.012395392172038555,-103.31983184814453,201165,-103.31983184814453,0.001,-1.399476170539856
472.66,2262,496,89,472.66,203266,1.6840827465057373,1.6840827465057373,0.061582300812006,0.061582300812006,0,-103.29771423339844,-103.29771423339844,0.01627316325902939,-103.29771423339844,203165,-103.29771423339844,0.001,0.8148194551467896
486.65,2285,500,89,486.65,205266,1.633742332458496,1.633742332458496,0.03130737692117691,0.03130737692117691,0,-102.46466064453125,-102.46466064453125,0.01330255065113306,-102.46466064453125,205165,-102.46466064453125,0.001,1.741648554801941
491.32,2307,504,89,491.32,207266,1.6224513053894043,1.6224513053894043,0.11307530105113983,0.11307530105113983,0,-102.82460021972656,-102.82460021972656,0.004429532214999199,-102.82460021972656,207165,-102.82460021972656,0.001,-0.023133233189582825
491.32,2330,508,89,491.32,209266,1.2853338718414307,1.2853338718414307,0.07281609624624252,0.07281609624624252,0,-101.32792663574219,-101.32792663574219,0.005136358086019754,-101.32792663574219,209165,-101.32792663574219,0.001,-0.2992575168609619
497.69,2352,512,89,497.69,211266,1.1725828647613525,1.1725828647613525,0.04933462291955948,0.04933462291955948,0,-101.10923767089844,-101.10923767089844,0.007406594231724739,-101.10923767089844,211165,-101.10923767089844,0.001,0.3980688452720642
500.0,2375,516,89,500.0,213266,1.846649408340454,1.846649408340454,0.020291199907660484,0.020291199907660484,0,-102.59346008300781,-102.59346008300781,0.017635684460401535,-102.59346008300781,213165,-102.59346008300781,0.001,0.30966055393218994
500.0,2397,520,89,500.0,215266,1.5067741870880127,1.5067741870880127,0.06736375391483307,0.06736375391483307,0,-102.62964630126953,-102.62964630126953,0.004246175289154053,-102.62964630126953,215165,-102.62964630126953,0.001,0.017832845449447632
500.0,2419,524,89,500.0,217266,1.3276666402816772,1.3276666402816772,0.018919147551059723,0.018919147551059723,0,-100.66789245605469,-100.66789245605469,0.0056861406192183495,-100.66789245605469,217165,-100.66789245605469,0.001,-1.5464980602264404
500.0,2442,528,89,500.0,219266,1.241780161857605,1.241780161857605,0.17062059044837952,0.17062059044837952,0,-101.91868591308594,-101.91868591308594,0.002742903074249625,-101.91868591308594,219165,-101.91868591308594,0.001,-0.32209908962249756
500.0,2464,532,89,500.0,221266,1.5111638307571411,1.5111638307571411,4.0590081214904785,4.0590081214904785,0,-100.92695617675781,-100.92695617675781,0.003172003896906972,-100.92695617675781,221165,-100.92695617675781,0.001,-1.1190037727355957
500.0,2487,536,89,500.0,223266,1.4326403141021729,1.4326403141021729,0.032904934138059616,0.032904934138059616,0,-101.16985321044922,-101.16985321044922,0.004506534431129694,-101.16985321044922,223165,-101.16985321044922,0.001,0.9116403460502625
500.0,2509,540,89,500.0,225266,1.179229736328125,1.179229736328125,0.012970363721251488,0.012970363721251488,0,-101.51666259765625,-101.51666259765625,0.004578881431370974,-101.51666259765625,225165,-101.51666259765625,0.001,-0.5148423314094543
500.0,2531,544,89,500.0,227266,1.2475664615631104,1.2475664615631104,0.03153045475482941,0.03153045475482941,0,-101.34738159179688,-101.34738159179688,0.0038992546033114195,-101.34738159179688,227165,-101.34738159179688,0.001,-0.2634350061416626
500.0,2553,548,89,500.0,229266,1.1921495199203491,1.1921495199203491,0.22561463713645935,0.22561463713645935,0,-100.68547058105469,-100.68547058105469,0.0027280396316200495,-100.68547058105469,229165,-100.68547058105469,0.001,0.15242987871170044
496.02,2571,552,89,496.02,230868,1.957986831665039,1.957986831665039,0.023373587056994438,0.023373587056994438,0,-100.60041046142578,-100.60041046142578,0.003902457421645522,-100.60041046142578,230767,-100.60041046142578,0.001,12.868209838867188
496.02,2594,556,89,496.02,232868,1.3337531089782715,1.3337531089782715,0.07779757678508759,0.07779757678508759,0,-100.72710418701172,-100.72710418701172,0.003816751530393958,-100.72710418701172,232767,-100.72710418701172,0.001,-1.9255127906799316
495.71,2616,560,89,495.71,234837,1.2601860761642456,1.2601860761642456,0.01702188327908516,0.01702188327908516,0,-99.9288330078125,-99.9288330078125,0.002558776643127203,-99.9288330078125,234736,-99.9288330078125,0.001,0.4352770447731018
495.71,2638,564,89,495.71,236837,1.368459701538086,1.368459701538086,0.036814458668231964,0.036814458668231964,0,-100.30764770507812,-100.30764770507812,0.003977865446358919,-100.30764770507812,236736,-100.30764770507812,0.001,0.8013010621070862
495.71,2660,568,89,495.71,238837,1.162931203842163,1.162931203842163,0.172392338514328,0.172392338514328,0,-100.15243530273438,-100.15243530273438,0.005210176110267639,-100.15243530273438,238736,-100.15243530273438,0.001,-1.093400239944458
492.29,2679,572,89,492.29,240495,1.3416736125946045,1.3416736125946045,0.05219501256942749,0.05219501256942749,0,-100.0347900390625,-100.0347900390625,0.0030871848575770855,-100.0347900390625,240394,-100.0347900390625,0.001,0.8376340270042419
488.66,2697,576,89,488.66,242132,1.253587007522583,1.253587007522583,0.03295471519231796,0.03295471519231796,0,-99.20121765136719,-99.20121765136719,0.005483070854097605,-99.20121765136719,242031,-99.20121765136719,0.001,-0.12751030921936035
485.02,2715,580,89,485.02,243768,1.3773020505905151,1.3773020505905151,0.0980454683303833,0.0980454683303833,0,-99.58351135253906,-99.58351135253906,0.0067833177745342255,-99.58351135253906,243667,-99.58351135253906,0.001,-1.083629846572876
485.02,2738,584,89,485.02,245768,1.4700783491134644,1.4700783491134644,0.022386914119124413,0.022386914119124413,0,-100.42411804199219,-100.42411804199219,0.0057445489801466465,-100.42411804199219,245667,-100.42411804199219,0.001,-0.12853138148784637
485.02,2760,588,89,485.02,247768,1.3311575651168823,1.3311575651168823,19.501693725585938,19.501693725585938,0,-98.57742309570312,-98.57742309570312,0.0034201722592115402,-98.57742309570312,247667,-98.57742309570312,0.001,-0.1545388102531433
485.02,2782,592,89,485.02,249768,1.1404883861541748,1.1404883861541748,0.04871438443660736,0.04871438443660736,0,-99.75973510742188,-99.75973510742188,0.0029159134719520807,-99.75973510742188,249667,-99.75973510742188,0.001,-1.0085105895996094
485.02,2804,596,89,485.02,251768,1.2112147808074951,1.2112147808074951,0.0668061301112175,0.0668061301112175,0,-99.75553894042969,-99.75553894042969,0.002608590992167592,-99.75553894042969,251667,-99.75553894042969,0.001,-0.014237582683563232
485.02,2827,600,89,485.02,253768,1.1953645944595337,1.1953645944595337,0.0228431299328804,0.0228431299328804,0,-100.32832336425781,-100.32832336425781,0.0021916863042861223,-100.32832336425781,253667,-100.32832336425781,0.001,-1.25785231590271
485.02,2849,604,89,485.02,255768,1.1201945543289185,1.1201945543289185,0.07170383632183075,0.07170383632183075,0,-98.03900146484375,-98.03900146484375,0.004461626056581736,-98.03900146484375,255667,-98.03900146484375,0.001,-0.9683547616004944
485.02,2871,608,89,485.02,257768,1.2424650192260742,1.2424650192260742,0.03394079580903053,0.03394079580903053,0,-99.53641510009766,-99.53641510009766,0.0022737591061741114,-99.53641510009766,257667,-99.53641510009766,0.001,1.5051794052124023
485.02,2893,612,89,485.02,259768,1.4347357749938965,1.4347357749938965,0.016134772449731827,0.016134772449731827,0,-99.28775024414062,-99.28775024414062,0.005066631827503443,-99.28775024414062,259667,-99.28775024414062,0.001,0.053182974457740784
485.02,2916,616,89,485.02,261768,1.3916327953338623,1.3916327953338623,0.014344202354550362,0.014344202354550362,0,-100.65316772460938,-100.65316772460938,0.006070682313293219,-100.65316772460938,261667,-100.65316772460938,0.001,-0.18427200615406036
485.02,2938,620,89,485.02,263768,1.2452826499938965,1.2452826499938965,0.03639044612646103,0.03639044612646103,0,-98.49440002441406,-98.49440002441406,0.001996503910049796,-98.49440002441406,263667,-98.49440002441406,0.001,0.3273930847644806
485.02,2961,624,89,485.02,265768,1.1805691719055176,1.1805691719055176,0.012914404273033142,0.012914404273033142,0,-99.209716796875,-99.209716796875,0.0017095806542783976,-99.209716796875,265667,-99.209716796875,0.001,0.7538630962371826
485.02,2983,628,89,485.02,267768,1.1008899211883545,1.1008899211883545,0.1762898564338684,0.1762898564338684,0,-98.36566162109375,-98.36566162109375,0.0020909984596073627,-98.36566162109375,267667,-98.36566162109375,0.001,-0.1597503423690796
485.02,3005,632,89,485.02,269768,1.2131068706512451,1.2131068706512451,0.021940290927886963,0.021940290927886963,0,-100.17727661132812,-100.17727661132812,0.0005138680571690202,-100.17727661132812,269667,-100.17727661132812,0.001,-3.371687889099121
485.02,3027,636,89,485.02,271768,0.8880772590637207,0.8880772590637207,0.06382671743631363,0.06382671743631363,0,-98.7841567993164,-98.7841567993164,0.0017902032705023885,-98.7841567993164,271667,-98.7841567993164,0.001,-0.6549561023712158
485.02,3049,640,89,485.02,273768,1.124984622001648,1.124984622001648,0.023305654525756836,0.023305654525756836,0,-98.99076843261719,-98.99076843261719,0.0030878533143550158,-98.99076843261719,273667,-98.99076843261719,0.001,1.0275523662567139
485.02,3071,644,89,485.02,275768,1.232265591621399,1.232265591621399,0.027861036360263824,0.027861036360263824,0,-99.51203155517578,-99.51203155517578,0.00358247640542686,-99.51203155517578,275667,-99.51203155517578,0.001,-0.27252134680747986
485.02,3094,648,89,485.02,277768,1.4695638418197632,1.4695638418197632,0.028977852314710617,0.028977852314710617,0,-99.25306701660156,-99.25306701660156,0.004373334348201752,-99.25306701660156,277667,-99.25306701660156,0.001,-0.7692551612854004
489.0,3116,652,89,489.0,279768,1.0411674976348877,1.0411674976348877,0.0246579609811306,0.0246579609811306,0,-99.19498443603516,-99.19498443603516,0.002345787128433585,-99.19498443603516,279667,-99.19498443603516,0.001,0.7445075511932373
489.0,3138,656,89,489.0,281768,1.2194734811782837,1.2194734811782837,0.022021103650331497,0.022021103650331497,0,-99.54548645019531,-99.54548645019531,0.004350102972239256,-99.54548645019531,281667,-99.54548645019531,0.001,-0.5420578718185425
489.31,3160,660,89,489.31,283768,1.2521789073944092,1.2521789073944092,0.02495596930384636,0.02495596930384636,0,-99.20121002197266,-99.20121002197266,0.002715958282351494,-99.20121002197266,283667,-99.20121002197266,0.001,-0.2520122528076172
489.31,3183,664,89,489.31,285768,1.2059223651885986,1.2059223651885986,0.017061281949281693,0.017061281949281693,0,-98.19061279296875,-98.19061279296875,0.002972652204334736,-98.19061279296875,285667,-98.19061279296875,0.001,-0.37799638509750366
489.31,3205,668,89,489.31,287768,1.1760571002960205,1.1760571002960205,2.421452522277832,2.421452522277832,0,-98.96499633789062,-98.96499633789062,0.002251595724374056,-98.96499633789062,287667,-98.96499633789062,0.001,1.130108118057251
492.73,3227,672,89,492.73,289768,1.2543290853500366,1.2543290853500366,0.060044508427381516,0.060044508427381516,0,-98.67338562011719,-98.67338562011719,0.0018078438006341457,-98.67338562011719,289667,-98.67338562011719,0.001,1.6611442565917969
496.36,3250,676,89,496.36,291768,1.022749662399292,1.022749662399292,0.023211155086755753,0.023211155086755753,0,-98.86740112304688,-98.86740112304688,0.0023869273718446493,-98.86740112304688,291667,-98.86740112304688,0.001,-0.1088806688785553
500.0,3272,680,89,500.0,293768,1.0825557708740234,1.0825557708740234,0.07531681656837463,0.07531681656837463,0,-98.41007232666016,-98.41007232666016,0.002012964803725481,-98.41007232666016,293667,-98.41007232666016,0.001,0.6005712151527405
499.4,3294,684,89,499.4,295708,1.2231178283691406,1.2231178283691406,0.1418936401605606,0.1418936401605606,0,-99.0419692993164,-99.0419692993164,0.004699807148426771,-99.0419692993164,295607,-99.0419692993164,0.001,-0.7588841915130615
494.59,3311,688,89,494.59,297227,1.2563918828964233,1.2563918828964233,0.02495044283568859,0.02495044283568859,0,-98.79940795898438,-98.79940795898438,0.003039879258722067,-98.79940795898438,297126,-98.79940795898438,0.001,-0.14381182193756104
494.59,3333,692,89,494.59,299227,1.1049365997314453,1.1049365997314453,0.061955612152814865,0.061955612152814865,0,-98.47660827636719,-98.47660827636719,0.0017310279654338956,-98.47660827636719,299126,-98.47660827636719,0.001,0.5954735279083252
